ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,ETAGE,NOM_CENTRE,NOM_ETAB,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
"{c3faad0a-f81f-4bf3-a759-722f699ecd6e},HORS_SDC,Commerce rue,2025-05-30,""163"",avenue,,Duluth,E,163 avenue Duluth E,,RC,N/A,SALON MOOV,H,Soins personnels,""18"",Coiffure homme et femme,""42"",Coiffure homme et femme,""812116"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042082.47"",""298703.73"",""45.51864352489991"",""-73.57803426533751"""
"{b1c3cff7-f850-42a7-b264-0dc49fb7f1b2},HORS_SDC,Commerce rue,2025-05-30,""169"",avenue,,Duluth,E,169 avenue Duluth E,,RC,N/A,DÉPANNEUR JAY,A,Biens courants,""4"",Alimentation,""52"",Dépanneur (incluant tabagie),""445131"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042087.19"",""298709.76"",""45.51868605004406"",""-73.57795713950642"""
"{82f04346-fe3e-4804-9ce0-d2f12e901d8e},HORS_SDC,Commerce rue,2025-05-30,""173"",avenue,,Duluth,E,173 avenue Duluth E,,RC,N/A,CHEZ JOSÉ,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042094.87"",""298715.01"",""45.51875520358843"",""-73.57789003438701"""
"{d6d8cdc4-9eb1-41a6-8c7c-f2176fb1fc65},HORS_SDC,Commerce rue,2025-05-30,""208"",avenue,,Duluth,E,208 avenue Duluth E,,RC,N/A,LA TÊTE DURE,H,Soins personnels,""18"",Coiffure homme et femme,""42"",Coiffure homme et femme,""812116"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042100.27"",""298743.99"",""45.5188040472804"",""-73.57751915405272"""
"{4a669de0-569f-4eb5-be90-094b1758d735},HORS_SDC,Commerce rue,2025-06-12,""251"",avenue,,Duluth,E,251 avenue Duluth E,,RC,N/A,VACANT,Z,VACANT,""62"",VACANT,""143"",VACANT,""0"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042166.28"",""298759.62"",""45.519398167142924"",""-73.57731990179282"""
"{ac35d3bc-ee89-43b4-9526-401aa05429cc},HORS_SDC,Commerce rue,2025-06-12,""253"",avenue,,Duluth,E,253 avenue Duluth E,,RC,N/A,STUDIO ORCHIDEE,H,Soins personnels,""66"",Massage,""153"",Massage thérapeutique,""812190"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042170.6"",""298764.45"",""45.519437082053166"",""-73.57725812977998"""
"{8672dc16-0c19-4e62-8072-c780e2a89ac5},HORS_SDC,Commerce rue,2025-05-30,""263"",avenue,,Duluth,E,263 avenue Duluth E,,RC,N/A,LA GRANDE OURS,B,Biens semi-courants,""39"",""Librairie, passe-temps, jeux et loisirs"",""100"",""Passe-temps, jeux et loisirs"",""459120"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042180.56"",""298765.83"",""45.519526718039465"",""-73.57724058805269"""
"{063c4704-3481-4755-80e5-2d8955c0e882},HORS_SDC,Commerce rue,2025-06-12,""271"",avenue,,Duluth,E,271 avenue Duluth E,,RC,N/A,WITCH STORE & CAFE,B,Biens semi-courants,""1"",Accessoires et décoration,""1"",Accessoires et décoration,""449129"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Oui,Non,""5042188.67"",""298773.87"",""45.51959976458707"",""-73.5771377735176"""
"{292af425-bf0e-48b9-a442-9b442ef6debc},HORS_SDC,Commerce rue,2025-05-30,""279"",avenue,,Duluth,E,279 avenue Duluth E,,RC,N/A,Duluth cuisine indienne ,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042194.35"",""298774.41"",""45.519650880152014"",""-73.57713093119288"""
"{e2cf8450-2541-4a44-8a81-d742e89f9ef1},HORS_SDC,Commerce rue,2025-06-12,""283"",avenue,,Duluth,E,283 avenue Duluth E,,RC,N/A,DEPANNEUR RICHARD PAPINEAU,A,Biens courants,""4"",Alimentation,""52"",Dépanneur (incluant tabagie),""445131"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042201.72"",""298778.94"",""45.519717237479476"",""-73.57707303634045"""
"{5af4b1a2-d7ad-4a50-add2-ce12107f7d95},HORS_SDC,Commerce rue,2025-06-12,""300"",avenue,,Duluth,E,300 avenue Duluth E,,RC,N/A,ESSENCE 1804,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042206.17"",""298815.93"",""45.51975759883907"",""-73.57659960669261"""
"{565fded8-0b41-4a36-b53d-c8506c2e496f},HORS_SDC,Commerce rue,2025-05-30,""310"",avenue,,Duluth,E,310 avenue Duluth E,,RC,N/A,BUANDERIE NET NET,E,Services aux consommateurs,""24"",Entretien des tissus,""29"",Buanderie (libre-service ou comptoir),""812310"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042216.16"",""298821.48"",""45.51984754044521"",""-73.57652868671249"""
"{1862b4e7-3f88-40e3-a1c4-c30352c3221c},HORS_SDC,Commerce rue,2025-05-30,""316"",avenue,,Duluth,E,316 avenue Duluth E,,RC,N/A,LOGE 316,H,Soins personnels,""18"",Coiffure homme et femme,""42"",Coiffure homme et femme,""812116"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042224.69"",""298827.75"",""45.51992435051476"",""-73.57644853244511"""
"{c6826f35-9a06-42a7-aa5e-bc505b7bb2f5},HORS_SDC,Commerce rue,2025-05-30,""328"",avenue,,Duluth,E,328 avenue Duluth E,,RC,N/A,DÉPANNEUR COMPTOIR,A,Biens courants,""4"",Alimentation,""52"",Dépanneur (incluant tabagie),""445131"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042237.28"",""298835.4"",""45.52003770582728"",""-73.5763507628372"""
"{1ca0ad47-d99b-486f-9246-7f0799d9b706},HORS_SDC,Commerce rue,2025-05-30,""327"",avenue,,Duluth,E,327 avenue Duluth E,,RC,N/A,LA PRUNELLE,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042244.59"",""298813.86"",""45.52010329948255"",""-73.57662657267234"""
"{02346050-5ada-4232-8249-ae90ac1a4084},HORS_SDC,Commerce rue,2025-05-30,""350"",avenue,,Duluth,E,350 avenue Duluth E,,RC,N/A,Alma Plantes,C,Biens réfléchis (durables),""29"",Fleuristes,""65"",Fleuristes,""459310"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042258.06"",""298843.45"",""45.52022476134114"",""-73.57624797221337"""
"{3725cbd0-d392-4cc2-a7d8-e43abb2147fd},HORS_SDC,Commerce rue,2025-05-30,""351"",avenue,,Duluth,E,351 avenue Duluth E,,RC,N/A,De Stiil ,B,Biens semi-courants,""39"",""Librairie, passe-temps, jeux et loisirs"",""167"",Librairie,""459210"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042267.71"",""298828.85"",""45.52031147096754"",""-73.57643497620421"""
"{97cf52ea-b044-43e9-81d9-822080c213b5},HORS_SDC,Commerce rue,2025-05-30,""230"",avenue,,Duluth,E,230 avenue Duluth E,,RC,N/A,LA PIERRE DE LUNE,B,Biens semi-courants,""1"",Accessoires et décoration,""1"",Accessoires et décoration,""449129"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042129.56"",""298761.93"",""45.519067765978576"",""-73.57728988081274"""
"{c7e542a7-f731-4586-ae7b-fb22dab6be71},HORS_SDC,Commerce rue,2025-06-12,""363"",avenue,,Duluth,E,363 avenue Duluth E,,RC,N/A,PRELUDE,B,Biens semi-courants,""12"",Biens mode,""161"",""Vêtements, chaussures et accessoires usagés"",""459510"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042273.304144108"",""298832.6233116995"",""45.52036184160349"",""-73.57638674420146"""
"{5f4d034f-762c-4c19-8e03-e6ed320bc625},HORS_SDC,Commerce rue,2025-06-09,""4057"",rue,,Drolet,,4057 rue Drolet,,RC,N/A,LE P'TIT RUSTIK,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042270.757157084"",""298820.12452796544"",""45.52033881570399"",""-73.57654670343139"""
"{4531bb9d-df2e-4884-87f1-f7de4e6eadd5},HORS_SDC,Commerce rue,2025-06-09,""350"",avenue,,Duluth,,350 avenue Duluth,,RC,N/A,Bee's Knees,B,Biens semi-courants,""12"",Biens mode,""161"",""Vêtements, chaussures et accessoires usagés"",""459510"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042265.51181995"",""298848.5320686956"",""45.5202918591771"",""-73.5761830099983"""
"{3fa87170-b6f6-4d8f-8f5b-8351bcb9a8ec},HORS_SDC,Commerce rue,2025-06-12,""365"",avenue,,Duluth,E,365 avenue Duluth E,,RC,N/A,VACANT,Z,VACANT,""62"",VACANT,""143"",VACANT,""0"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042277.685939412"",""298836.4363582002"",""45.52040130336353"",""-73.57633798873503"""
"{806b6304-03b1-4787-aea8-a4adc4d1ebdc},HORS_SDC,Commerce rue,2025-06-02,""411"",avenue,,Duluth,E,411 avenue Duluth E,,RC,N/A,Sorino,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042357.16"",""298881.15"",""45.521116823493486"",""-73.57576659257188"""
"{f87b300e-f7c3-4958-9b26-98a110b32f76},HORS_SDC,Commerce rue,2025-06-02,""418"",avenue,,Duluth,E,418 avenue Duluth E,,RC,N/A,DÉPANNEUR AU COIN DULUTH,A,Biens courants,""4"",Alimentation,""52"",Dépanneur (incluant tabagie),""445131"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042353.02"",""298909.65"",""45.52107981153402"",""-73.57540172452026"""
"{a2f607bb-a21a-485e-8a9c-1b373fef53a5},HORS_SDC,Commerce rue,2025-06-02,""451"",avenue,,Duluth,E,451 avenue Duluth E,,RC,N/A,L'GROS LUXE PLATEAU,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042400.26"",""298913.13"",""45.521504925117604"",""-73.57535774581241"""
"{5b43805f-e78f-4465-90c0-5532280017aa},HORS_SDC,Commerce rue,2025-06-02,""424"",avenue,,Duluth,E,424 avenue Duluth E,,RC,N/A,SAINT SUSHI BAR,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042358.97"",""298913.43"",""45.52113338391641"",""-73.57535340959946"""
"{3787a747-1724-4fae-a9d3-1d3c5530e56d},HORS_SDC,Commerce rue,2025-06-12,""430"",avenue,,Duluth,E,430 avenue Duluth E,,RC,N/A,HUM,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042364.69"",""298917.81"",""45.52118489171004"",""-73.5752974114316"""
"{c8c29806-9e9e-464a-a11a-fba85abcffd0},HORS_SDC,Commerce rue,2025-06-02,""450"",avenue,,Duluth,E,450 avenue Duluth E,,RC,N/A,LA MAISON GRECQUE,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042383.88"",""298927.14"",""45.52135764957839"",""-73.57517821128113"""
"284456-00-100,SDC,Commerce rue,2025-05-30,""4012"",rue,,Saint-Denis,,4012 rue Saint-Denis,,RC,N/A,OPTIQUE GEORGES LAOUN INC.,F,Services professionnels,""46"",Professionnels de la santé et assistance sociale,""95"",Optométristes,""621320"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042299.176612094"",""298872.23828633"",""45.52059499030029"",""-73.5758799668455"""
"284454-00-118,SDC,Commerce rue,2025-06-11,""4008"",rue,,Saint-Denis,,4008 rue Saint-Denis,,RC,N/A,VACANT,Z,VACANT,""62"",VACANT,""143"",VACANT,""0"",Non,Oui,Le Plateau-Mont-Royal,Saint-Louis,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042295.504674231"",""298878.001518974"",""45.520561997730475"",""-73.57580615007919"""
"284453-00-110,SDC,Commerce rue,2025-06-11,""4006"",rue,,Saint-Denis,,4006 rue Saint-Denis,,RC,N/A,Péché ,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042290.735867251"",""298884.9753967078"",""45.52051914532294"",""-73.57571682328734"""
"502805-01-104,SDC,Commerce rue,2025-06-02,""4051"",rue,,Saint-Denis,,4051 rue Saint-Denis,,RC,N/A,VACANT,Z,VACANT,""62"",VACANT,""143"",VACANT,""0"",Accès au niveau du sol,Oui,Le Plateau-Mont-Royal,Parc-Lafontaine,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042333.119104432"",""298871.97114692355"",""45.520900416013106"",""-73.57588379696132"""
"502805-02-106,SDC,Commerce rue,2025-06-02,""4053"",rue,,Saint-Denis,,4053 rue Saint-Denis,,RC,N/A,VACANT,Z,VACANT,""62"",VACANT,""143"",VACANT,""0"",Non,Oui,Le Plateau-Mont-Royal,Parc-Lafontaine,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042336.46823039"",""298868.504977786"",""45.52093052328987"",""-73.57592820651737"""
"290157-00-118,SDC,Commerce rue,2025-06-02,""4007"",rue,,Saint-Denis,,4007 rue Saint-Denis,,RC,N/A,BISTRO ET TERRASSE JOSEPHINE,D,""Restauration, divertissement et hôtellerie"",""21"",Débits de boisson,""22"",""Bar, Bistro, Pub, Salles de billard"",""722410"",Accès au niveau du sol,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042324.872193323"",""298892.1000664769"",""45.52082637792143"",""-73.57562603544092"""
"290161-50-100,SDC,Commerce rue,2025-06-12,""404"",avenue,,Duluth,E,404 avenue Duluth E,,RC,N/A,CUP MTL,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Accès au niveau du sol,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,""5042343.801403815"",""298899.63921462046"",""45.52099677429988"",""-73.57552975791741"""
"{3708af29-a1e0-4368-bc7b-9643790d007e},HORS_SDC,Commerce rue,2025-06-02,""425"",avenue,,Duluth,E,425 avenue Duluth,,RC,N/A,HARMONIE,H,Soins personnels,""66"",Massage,""153"",Massage thérapeutique,""812190"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042375.471431365"",""298898.8297408453"",""45.521281746877214"",""-73.57554050105364"""
"{c47aa729-f29e-4653-b857-4132aab83ae6},HORS_SDC,Commerce rue,2025-06-09,""419"",rue,,Duluth,E,419 rue Duluth,,RC,N/A,AUROVILLE INTERNATIONAL CANADA,I,Autres,""38"",""Organismes religieux, fondations, groupes de citoyens et organisations similaires"",""66"",Fondations et associations communautaires et syndicats,""813990"",Non,Non,Le Plateau-Mont-Royal,Parc-Lafontaine,N/A,Centre-Ville,Non,Non,Non,""5042364.608099906"",""298891.3740613282"",""45.521183931173695"",""-73.57563580783086"""
"{8194fad0-77be-49e6-8970-38f654d2acd3},HORS_SDC,Commerce rue,2025-05-30,""22"",avenue,,Duluth,E,22 avenue Duluth E,,RC,N/A,Lejeune et frères,A,Biens courants,""3"",Biens récréatifs,""10"",Alcool,""445320"",Rampe d'accès,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041932.51"",""298634.07"",""45.51729351227936"",""-73.57892403236636"""
"{7d565407-c8eb-4d40-8dac-a7028fcce624},HORS_SDC,Commerce rue,2025-05-30,""61"",avenue,,Duluth,E,61 avenue Duluth E,,RC,N/A,TATAKI,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""142"",Traiteur,""722320"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041978.47"",""298637.88"",""45.51770711244696"",""-73.57887584304636"""
"{b156fb87-3419-48d8-b103-c441ee13be73},HORS_SDC,Commerce rue,2025-05-30,""65"",avenue,,Duluth,E,65 avenue Duluth E,,RC,N/A,Saveur du vietnam,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""120"",Restaurants,""722511"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041985.25"",""298640.16"",""45.51776814174718"",""-73.57884674455732"""
"{acfb7ff1-513c-42cc-bbff-32895e2eee32},HORS_SDC,Commerce rue,2025-05-30,""50"",avenue,,Duluth,E,50 avenue Duluth E,,RC,N/A,VACANT,Z,VACANT,""62"",VACANT,""143"",VACANT,""0"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041955.89"",""298648.17"",""45.517504019440274"",""-73.57874384900116"""
"{af30b20a-2952-4ce8-9d9c-e2eea25c73c5},HORS_SDC,Commerce rue,2025-05-30,""60"",avenue,,Duluth,E,60 avenue Duluth E,,RC,N/A,Marché Sushi Poké,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""121"",""Restaurants rapides, Cantines"",""722512"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041963.15"",""298653.48"",""45.5175693946604"",""-73.5786759729919"""
"{cfc8ac48-78a0-4c50-aa00-657de465c5b0},HORS_SDC,Commerce rue,2025-05-30,""66"",avenue,,Duluth,E,66 avenue Duluth E,,RC,N/A,TAMI,H,Soins personnels,""26"",Esthétique et beauté (Manicure/Pédicure),""62"",Esthétique et beauté (Manicure/Pédicure),""812115"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041967.09"",""298656.78"",""45.517604877442785"",""-73.57863378291451"""
"{ae27b078-7b1a-4f7b-a264-232957cbaa38},HORS_SDC,Commerce rue,2025-05-30,""68"",avenue,,Duluth,E,68 avenue Duluth E,,RC,N/A,Zarina,A,Biens courants,""4"",Alimentation,""28"",""Boulangerie, Chocolaterie, Confiserie, Pâtisserie"",""445292"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041970.35"",""298660.02"",""45.517634240768814"",""-73.57859235225682"""
"{b7f635f0-8d12-480c-8b81-5ece741d7e2e},HORS_SDC,Commerce rue,2025-05-30,""72"",avenue,,Duluth,E,72 avenue Duluth E,,RC,N/A,COIFFURE KENZO,H,Soins personnels,""18"",Coiffure homme et femme,""42"",Coiffure homme et femme,""812116"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041974.93"",""298662.75"",""45.51767547747878"",""-73.57855746601197"""
"{e8083db8-00e6-403d-b418-d67e97897af5},HORS_SDC,Commerce rue,2025-05-30,""80"",avenue,,Duluth,E,80 avenue Duluth E,,RC,N/A,Laurel café,D,""Restauration, divertissement et hôtellerie"",""49"",Restauration,""31"",""Café, Salon de thé"",""722512"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5041982.55"",""298667.61"",""45.517744088052545"",""-73.57849535402896"""
"{5ebd19ef-4df9-4e84-bb31-f8257b9d774f},HORS_SDC,Commerce rue,2025-05-30,""100"",avenue,,Duluth,E,100 avenue Duluth E,,RC,N/A,L'ATELIER 100,H,Soins personnels,""18"",Coiffure homme et femme,""42"",Coiffure homme et femme,""812116"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042001.8"",""298679.55"",""45.517917412172515"",""-73.57834276389086"""
"{48b82dbe-8346-4f22-9dd4-40fdc3573517},HORS_SDC,Commerce rue,2025-05-30,""106"",avenue,,Duluth,E,106 avenue Duluth E,,RC,N/A,BUANDERIE DULUTH,E,Services aux consommateurs,""24"",Entretien des tissus,""29"",Buanderie (libre-service ou comptoir),""812310"",Non,Non,Le Plateau-Mont-Royal,Saint-Louis,N/A,Centre-Ville,Non,Non,Non,""5042006.76"",""298682.73"",""45.51796207214489"",""-73.57830212206554"""
